"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Food_Bars","Food_Beer","Food_Cafes","Food_Cocktails","Food_Coffee","Food_Dining","Food_Fine_Dining","Food_Food","Food_Restaurants","Food_Seafood","Food_Wineries"
"1246",186047243,"Buckingham Palace, London, England, United Kingdom",681,51.50206,-0.14018,-1.771513863,-2.250539361,-2.106254822,-2.27957606,-2.034131178,-1.639584103,-2.294684584,-1.912172,-1.672989962,-2.294992142,-2.295229245
"1247",186047305,"Kensington Palace, London, England, United Kingdom",681,51.50508,-0.188955,-1.687302707,-2.264926751,-2.033640755,-2.289098994,-1.968035559,-1.528300343,-2.312764357,-1.823183696,-1.56789492,-2.313288802,-2.313693286
"1248",186048204,"Royal Opera House, London, England, United Kingdom",681,51.51329,-0.122095,-1.66164244,-2.226646275,-2.177432546,-2.279279946,-1.880463235,-1.506652479,-2.315229267,-1.788692867,-1.55285422,-2.31389661,-2.31523006
"1249",186049072,"Los Angeles County Museum of Art, Los Angeles, California, United States of America",681,34.06291,-118.3585,-1.784496052,-2.222241404,-2.162889114,-2.246246877,-1.914231007,-1.504422428,-2.261999302,-1.787330524,-1.560467978,-2.268265141,-2.284691847
"1250",186049382,"Los Angeles Forum, Inglewood, California, United States of America",681,33.9567,-118.342,-1.752088838,-2.197669656,-2.203517667,-2.257501119,-1.93315712,-1.487494443,-2.26992393,-1.650524622,-1.553633303,-2.27189244,-2.271036004
"1251",186049568,"Pomona College, Pomona, California, United States of America",681,34.09969,-117.7126,-2.117625534,-2.199419798,-2.199419798,-2.199419798,-2.023955414,-1.87755274,-2.199419798,-1.991284125,-1.900656107,-2.199419798,-2.160685489
"1252",186051955,"Metropolitan Museum, Manila, Philippines",681,14.56225,120.9863,-1.957180202,-2.237763448,-2.189638586,-2.239667108,-2.112208176,-1.617143999,-2.244971821,-1.73181803,-1.66638556,-2.200273283,-2.248335474
"1253",186054032,"The Angel of Independence Monument, Mexico City, Distrito Federal, Mexico",681,19.42699,-99.16766,-1.905432831,-2.233794369,-2.152367582,-2.201471532,-2.075758687,-1.530659204,-2.247183717,-1.829011865,-1.572208076,-2.241406471,-2.246036385
"1254",186055551,"Miami Seaquarium, Miami, Florida, United States of America",681,25.73351,-80.16232,-1.768167718,-2.260164048,-2.214525372,-2.251671971,-2.05524538,-1.554938688,-2.249477315,-1.841968656,-1.604409562,-2.278901832,-2.286156908
"1255",186056109,"Santa Maria Delle Grazie (Last Supper), Milan, Italy",681,45.46566,9.171005,-1.923702062,-2.232882406,-2.035364042,-2.232881989,-2.060551885,-1.752922796,-2.232882406,-2.117662874,-1.778910148,-2.232882406,-2.232882406
"1256",186057938,"Montana Snowbowl Ski Area, Missoula, Montana, United States of America",681,46.93837,-114.009,-2.031721481,-2.17006174,-2.211357071,-2.214986681,-1.965534929,-1.742102444,-2.214228204,-1.934453901,-1.798752167,-2.214986681,-2.214986681
"1257",186058341,"Saint Joseph's Oratory, Montreal, Quebec, Canada",681,45.49165,-73.61685,-1.834127855,-2.27325373,-2.220239475,-2.296475129,-1.947575154,-1.399435637,-2.300253777,-1.812759428,-1.440706708,-2.308169256,-2.310281243
"1258",186058868,"Moscow Kremlin, Moscow, Russia",681,55.74908,37.61111,-1.979849445,-2.154834887,-2.111004987,-2.266996908,-2.200906616,-1.792429188,-2.266990311,-1.941824581,-1.812926572,-2.266996908,-2.266996908
"1259",186059085,"Pushkin House Museum on Arbat, Moscow, Russia",681,55.74721,37.58435,-1.967890347,-2.180120716,-2.129930471,-2.24341474,-2.173919771,-1.795055689,-2.243406167,-1.94303912,-1.819111905,-2.24341474,-2.24341474
"1260",186060852,"Hofbrauhaus, Munich, Germany",681,48.13762,11.57971,-1.812594189,-1.901761919,-2.141960014,-2.266354978,-2.082414079,-1.744033889,-2.268071669,-1.880628512,-1.780586377,-2.268071669,-2.268071669
"1261",186061844,"National Art Gallery of the Bahamas, Nassau, Bahamas",681,25.07329,-77.33498,-1.93061406,-2.26637787,-2.261134787,-2.304002819,-2.21284627,-1.599766169,-2.251281448,-1.464820924,-1.688914322,-2.308479488,-2.319396868
"1262",186062185,"Atlantis Aquarium, Nassau, Bahamas",681,25.02374,-77.4059,-1.88933981,-2.243107554,-2.309920913,-2.301269509,-2.218840668,-1.605197239,-2.275392308,-1.469473564,-1.685327295,-2.286975875,-2.33429619
"1263",186062805,"Fair Grounds Race Course, New Orleans, Louisiana, United States of America",681,29.98517,-90.08087,-1.595475835,-2.270542536,-2.102916214,-2.274969943,-1.890942328,-1.445905769,-2.30804244,-1.730939968,-1.514359131,-2.295285561,-2.316055568
"1264",186063239,"The Breakers, Newport, Rhode Island, United States of America",681,41.46983,-71.29883,-1.935582707,-2.260644851,-2.252416245,-2.260381927,-1.927471611,-1.483749795,-2.260812061,-1.850220446,-1.52240923,-2.23601785,-2.257339496
"1265",186063332,"Rosecliff, Newport, Rhode Island, United States of America",681,41.46499,-71.30488,-1.924145121,-2.260322452,-2.252099895,-2.260059723,-1.927321881,-1.48473684,-2.260489538,-1.852519044,-1.523488282,-2.235713218,-2.25701954
"1266",186063363,"The Elms, Newport, Rhode Island, United States of America",681,41.47779,-71.30865,-1.927612709,-2.269275549,-2.260883366,-2.269007349,-1.931457783,-1.479477624,-2.269446116,-1.840350544,-1.517741455,-2.244168261,-2.265904106
"1267",186063518,"Castle Hill Lighthouse, Newport, Rhode Island, United States of America",681,41.46209,-71.36286,-1.881799608,-2.253876085,-2.242653473,-2.248958802,-2.04965817,-1.500277921,-2.243325963,-1.920502418,-1.561133964,-2.248166348,-2.253868053
"1268",186063890,"New York Stock Exchange, New York, New York, United States of America",681,40.70401,-73.97306,-1.596583787,-2.197202384,-2.075275604,-2.325830757,-1.67558657,-1.365881528,-2.361510386,-1.720773802,-1.424407772,-2.374787671,-2.375763498
"1269",186064417,"American Museum of Natural History, New York, New York, United States of America",681,40.78049,-73.97285,-1.474295518,-2.326662693,-2.049583189,-2.313092743,-1.73457964,-1.34458078,-2.328403478,-1.778873599,-1.382115955,-2.364195202,-2.366925971
"1270",186064727,"Penn Station, New York, New York, United States of America",681,40.75085,-73.99431,-1.669561204,-2.241121165,-2.111170502,-2.291411821,-1.761501737,-1.455886389,-2.315191149,-1.778332279,-1.525997702,-2.324289387,-2.325106905
"1271",186065099,"Yonkers Raceway, Yonkers, New York, United States of America",681,40.97878,-73.86355,-1.876392849,-2.214891252,-2.213834646,-2.229004352,-2.038899284,-1.70410796,-2.22899665,-1.938133246,-1.76874719,-2.229004352,-2.229004352
"1272",186065378,"New York University, New York, New York, United States of America",681,40.7223,-73.96575,-1.717583002,-2.087255785,-1.976543261,-2.319554925,-1.803265068,-1.496907328,-2.341318386,-1.789891304,-1.553300781,-2.29056307,-2.351820972
"1273",186066246,"Disney Springs™ area, Orlando, Florida, United States of America",681,28.37011,-81.51774,-1.852939153,-2.225847377,-2.17836371,-2.284778091,-1.979502598,-1.49639047,-2.292804582,-1.609365616,-1.568296905,-2.288397406,-2.295307816
"1274",186066525,"Universal Studios Florida, Orlando, Florida, United States of America",681,28.47743,-81.47066,-1.928110148,-2.26668359,-2.225677667,-2.285070785,-1.987519601,-1.529511762,-2.28876242,-1.696062062,-1.611654857,-2.287002328,-2.289349773
"1275",186068137,"Laurier House, Ottawa, Ontario, Canada",681,45.42751,-75.67777,-1.901258938,-2.273439059,-2.202868435,-2.286351301,-1.930854696,-1.420020108,-2.290265412,-1.827959458,-1.488706411,-2.293184898,-2.293184898
"1276",186068881,"Paris Bourse, Paris, France",681,48.86876,2.341145,-1.878507438,-2.243327845,-2.035621325,-2.240570771,-2.007791199,-1.659841817,-2.243669308,-2.080098586,-1.683780023,-2.244285218,-2.244285462
"1277",186069377,"Paris Opera, Paris, France",681,48.87125,2.33195,-1.944527479,-2.269248317,-2.0769816,-2.268985049,-2.095537642,-1.657525201,-2.221694412,-2.09779175,-1.732437251,-2.271233513,-2.271595513
"1278",186069966,"Eiffel Tower, Paris, France",681,48.85789,2.302475,-1.933544944,-2.264097961,-2.049283019,-2.263356232,-2.111296189,-1.685712714,-2.230926012,-2.029911418,-1.71310182,-2.265087496,-2.266501886
"1279",186070865,"Independence Hall, Philadelphia, Pennsylvania, United States of America",681,39.94917,-75.15,-1.805194331,-2.299644399,-2.281138487,-2.306768668,-1.910328301,-1.460368949,-2.321817089,-1.840971837,-1.512348725,-2.325969165,-2.312156806
"1280",186071082,"Franklin Institute Science Museum, Philadelphia, Pennsylvania, United States of America",681,39.9576,-75.17361,-1.695636165,-2.333928635,-2.268570869,-2.337982701,-1.835446055,-1.302430127,-2.35169258,-1.804525054,-1.357236291,-2.363157401,-2.369182209
"1281",186071237,"Academy of Music, Philadelphia, Pennsylvania, United States of America",681,39.9483,-75.16524,-1.690661103,-2.332387,-2.273777079,-2.343460639,-1.838305938,-1.30800321,-2.356918543,-1.802694025,-1.360965519,-2.368166573,-2.374075187
"1282",186071640,"Lincoln Financial Field, Philadelphia, Pennsylvania, United States of America",681,39.8998,-75.18033,-1.826233671,-2.217259976,-2.238385553,-2.271539709,-1.925000969,-1.507354939,-2.278450702,-1.80955976,-1.566450898,-2.282851857,-2.28513605
"1283",186071702,"Drexel University, Philadelphia, Pennsylvania, United States of America",681,39.95462,-75.18732,-1.798354772,-2.265559251,-2.227474536,-2.268087006,-1.915437363,-1.453152853,-2.275788305,-1.891777649,-1.505796117,-2.282146538,-2.285457819
"1284",186071764,"St. Joseph's University, Philadelphia, Pennsylvania, United States of America",681,39.99559,-75.2384,-1.753954699,-2.277875556,-2.249683105,-2.29318536,-1.855026663,-1.411966071,-2.30212891,-1.780661593,-1.470655805,-2.307846492,-2.310820777
"1285",186071857,"University of Pennsylvania, Philadelphia, Pennsylvania, United States of America",681,39.95113,-75.19269,-1.850482329,-2.239966797,-2.258909884,-2.290380575,-1.92813615,-1.485546255,-2.258750552,-1.791595125,-1.545792895,-2.301087168,-2.303247263
"1286",186071919,"Adventure Aquarium, Mount Laurel, New Jersey, United States of America",681,39.94447,-75.13006,-1.687234197,-2.309969269,-2.254494773,-2.320672529,-1.831763815,-1.327752539,-2.334080926,-1.795981704,-1.378811815,-2.344718453,-2.35030033
"1287",186072105,"Phoenix Convention Center and Venues, Phoenix, Arizona, United States of America",681,33.45002,-112.0692,-1.934242861,-2.241045139,-2.254718306,-2.253896182,-2.014578369,-1.632465605,-2.219712944,-1.892871808,-1.688167834,-2.273594887,-2.27442328
"1288",186072477,"Heard Museum, Phoenix, Arizona, United States of America",681,33.47121,-112.0723,-1.825644294,-2.217687759,-2.236329202,-2.236356981,-1.923494763,-1.531050107,-2.259100161,-1.772919545,-1.584225665,-2.265323339,-2.266512204
"1289",186073283,"Pioneer Courthouse Square, Portland, Oregon, United States of America",681,45.49049,-122.7123,-1.748071627,-2.185970627,-2.228266088,-2.272537659,-1.84831291,-1.396879825,-2.287046332,-1.727159937,-1.447069706,-2.290483144,-2.250607191
"1290",186073345,"Grotto, Portland, Oregon, United States of America",681,45.50901,-122.5971,-1.75127124,-2.168642143,-2.211334606,-2.259196186,-1.831205064,-1.385474429,-2.274054391,-1.703323007,-1.436678807,-2.278722641,-2.26479491
"1291",186075081,"Playa de los Muertos, Puerto Vallarta, Jalisco, Mexico",681,20.60088,-105.2389,-1.820281595,-2.247332857,-2.266790314,-2.289865774,-2.124245838,-1.469714285,-2.269721282,-1.445683939,-1.535807318,-2.262988626,-2.314224678
"1292",186075484,"Museum of Civilization, Quebec City, Quebec, Canada",681,46.91265,-71.30986,-1.896761811,-2.273377551,-2.190305757,-2.277706444,-1.926474345,-1.424798585,-2.279400637,-1.93449051,-1.461056553,-2.284045325,-2.287655911
"1293",186076476,"Sugar Loaf Mountain (Pao de Acucar), Rio de Janeiro, Brazil",681,-22.88525,-43.25438,-1.910358558,-2.200732185,-2.207897123,-2.22533955,-2.178145474,-1.758128618,-2.226226561,-2.038393401,-1.791523107,-2.226226561,-2.226226561
"1294",186077189,"Piazza di Spagna, Rome, Italy",681,41.90639,12.48133,-1.736936512,-2.20496025,-2.143428328,-2.226491959,-1.977468106,-1.520972019,-2.244185813,-1.925728336,-1.557799461,-2.244232045,-2.244980664
"1295",186077344,"Quirinale Palace (Palazzo del Quirinale), Rome, Italy",681,41.89901,12.48682,-1.753728854,-2.222705912,-2.162081604,-2.236814627,-1.993613251,-1.530598728,-2.251942545,-1.934510547,-1.565432601,-2.252512438,-2.253012319
"1296",186078367,"Salzburg Residenz Palace, Salzburg, Austria",681,47.8009,13.06201,-2.004338452,-2.201608334,-2.174123052,-2.237603074,-2.030242742,-1.728356595,-2.237192181,-2.037376113,-1.764614556,-2.237603074,-2.237603074
"1297",186079328,"Moscone Convention Center, San Francisco, California, United States of America",681,37.78233,-122.4162,-1.787090277,-2.164435223,-2.206796885,-2.290334423,-1.87809173,-1.487240767,-2.302801649,-1.827257529,-1.545686475,-2.202465934,-2.307429453
"1298",186079731,"Fisherman's Wharf, San Francisco, California, United States of America",681,37.77445,-122.4485,-1.669736998,-2.191584329,-2.176082026,-2.327982125,-1.775550547,-1.387826768,-2.348374212,-1.786886453,-1.436610077,-2.269758599,-2.356040228
"1299",186080289,"Stanford University, Palo Alto, California, United States of America",681,37.43871,-122.1458,-2.089695302,-2.218104224,-2.150295022,-2.226827671,-1.98498786,-1.772539777,-2.226522174,-2.022054676,-1.817220414,-2.223268162,-2.224206821
"1300",186080444,"La Fortaleza - Palacio de Santa Catalina, San Juan, Puerto Rico",681,18.46431,-66.11897,-1.716896499,-2.292208759,-2.251980653,-2.302813652,-2.015038629,-1.379138538,-2.33413131,-1.621958413,-1.422182654,-2.344735481,-2.351287228
"1301",186081095,"Marion Koogler McNay Art Museum, San Antonio, Texas, United States of America",681,29.48511,-98.45924,-1.843530468,-2.238600138,-2.239824315,-2.254277369,-1.983635736,-1.601463731,-2.265496831,-1.829782772,-1.660423764,-2.267121923,-2.271079356
"1302",186081870,"San Antonio Zoo and Aquarium, San Antonio, Texas, United States of America",681,29.50745,-98.49323,-1.852802548,-2.238363643,-2.241997221,-2.255916311,-1.986433246,-1.605337794,-2.2663021,-1.824857941,-1.664093364,-2.267801965,-2.271452628
"1303",186083141,"National Palace, Santo Domingo, Dominican Republic",681,18.47458,-69.89768,-1.822632013,-2.215977342,-2.209169415,-2.238162961,-2.145376938,-1.628757583,-2.238162785,-1.71867094,-1.672907756,-2.23807657,-2.238162961
"1304",186083916,"Space Needle, Seattle, Washington, United States of America",681,47.58599,-122.1813,-1.896955405,-2.123395843,-2.193313068,-2.280537757,-1.837605142,-1.486198049,-2.241572298,-1.805347732,-1.533235568,-2.225299675,-2.308164859
"1305",186084257,"Key Arena, Seattle, Washington, United States of America",681,47.62199,-122.3554,-1.846330729,-2.166080943,-2.182064946,-2.311044898,-1.890374304,-1.42236805,-2.144658713,-1.792003141,-1.490260168,-2.260407282,-2.325351548
"1306",186085001,"Sejong Cultural Center, Seoul, South Korea",681,37.57254,126.9768,-2.027706008,-2.234445932,-2.065931829,-2.23442432,-2.07691502,-1.687945493,-2.234445932,-1.857770924,-1.716707416,-2.234445932,-2.234445932
"1307",186086427,"Jing An Temple, Shanghai, China",681,31.22075,121.441,-1.976604898,-2.231011662,-2.211047064,-2.23443118,-2.123180913,-1.700366311,-2.20852085,-1.960970037,-1.734670384,-2.23514456,-2.237191975
"1308",186088845,"St. Louis Science Center, St. Louis, Missouri, United States of America",681,38.63276,-90.27016,-1.782844066,-2.156906378,-2.232114661,-2.244928698,-2.004873583,-1.527374849,-2.251685626,-1.76106517,-1.585685343,-2.255987273,-2.256038217
"1309",186088907,"Laclede's Landing, St. Louis, Missouri, United States of America",681,38.63094,-90.18455,-1.758526462,-2.104100858,-2.238808454,-2.250768211,-2.005624753,-1.529466123,-2.257885264,-1.765866384,-1.588185311,-2.26305505,-2.26305505
"1310",186089124,"Soulard Farmer's Market, St. Louis, Missouri, United States of America",681,38.61061,-90.20013,-1.769495017,-2.119410383,-2.235907145,-2.247328814,-2.006743134,-1.533468969,-2.254501667,-1.766839833,-1.592077914,-2.259537159,-2.259537159
"1311",186089186,"Busch Stadium, St. Louis, Missouri, United States of America",681,38.62302,-90.19433,-1.811520965,-2.014471492,-2.26916537,-2.277438904,-1.993658652,-1.618089445,-2.282603922,-1.822867831,-1.674831275,-2.286215564,-2.286215564
"1312",186091604,"Sydney Town Hall, Sydney, New South Wales, Australia",681,-33.88027,151.2148,-1.870589589,-2.286005429,-2.008946115,-2.279198673,-2.042098657,-1.593174714,-2.294940699,-1.870554269,-1.651683397,-2.282377374,-2.296749382
"1313",186091976,"Sydney Opera House, Sydney, New South Wales, Australia",681,-33.85831,151.2147,-1.920368166,-2.234317069,-2.02891911,-2.29580559,-2.029303757,-1.658422592,-2.180550471,-1.900782089,-1.722144909,-2.297970052,-2.277227537
"1314",186092038,"Queen Victoria Building, Sydney, New South Wales, Australia",681,-33.87177,151.207,-1.860707473,-2.291403401,-2.004474997,-2.283758801,-2.040030583,-1.580715443,-2.300902445,-1.859727994,-1.640834804,-2.287121986,-2.302889556
"1315",186094177,"Museum of Science and Industry, Tampa, Florida, United States of America",681,28.05444,-82.40456,-1.998144817,-2.19652759,-2.228160524,-2.23926226,-1.972502554,-1.731238731,-2.239284693,-1.931386177,-1.786634578,-2.239290738,-2.239290738
"1316",186094239,"Tampa Museum of Art, Tampa, Florida, United States of America",681,27.94888,-82.46211,-1.757745762,-2.230301344,-2.230707202,-2.262967303,-1.997552102,-1.457928615,-2.274880623,-1.727877288,-1.506560697,-2.27479646,-2.274880623
"1317",186096750,"Waseda University, Tokyo, Japan",681,35.70938,139.7192,-1.931711731,-2.191632818,-2.159786295,-2.253029837,-2.069978988,-1.515528114,-2.267978356,-1.861465014,-1.54525241,-2.26930698,-2.26930698
"1318",186097029,"Black Creek Pioneer Village, Toronto, Ontario, Canada",681,43.77356,-79.51613,-1.940115722,-2.222940016,-2.226898564,-2.240680884,-1.87845198,-1.516399021,-2.240680884,-1.759045511,-1.581129052,-2.239004326,-2.240680884
"1319",186097742,"Humber College, Toronto, Ontario, Canada",681,43.72833,-79.6076,-1.838885215,-2.205268384,-2.243442948,-2.251737379,-1.835397103,-1.379035254,-2.248651356,-1.676921383,-1.427599413,-2.251737379,-2.251737379
"1320",186098455,"Pacific Coliseum, Vancouver, British Columbia, Canada",681,49.28643,-123.0414,-1.875165464,-2.263109076,-2.227857963,-2.310364876,-1.886830939,-1.347179433,-2.309250209,-1.717832165,-1.39553975,-2.314655743,-2.308468977
"1321",186098579,"Robson Street, Vancouver, British Columbia, Canada",557,49.28594,-123.1269,-1.970127807,-2.327753374,-2.278146549,-2.258197944,-1.798469709,-1.162674489,-2.312291152,-1.773334383,-1.201910679,-2.322847605,-2.338858727
"1322",186098703,"Simon Fraser University, Vancouver, British Columbia, Canada",681,49.2787,-122.9191,-1.88660794,-2.259404829,-2.218226647,-2.294454927,-1.896997204,-1.353509105,-2.293432619,-1.741156832,-1.401098532,-2.298388231,-2.276245185
"1323",186101214,"United States Capitol, Washington, District of Columbia, United States of America",681,38.88985,-77.01246,-1.793262395,-2.301600051,-2.176098011,-2.25407807,-1.950804463,-1.396283272,-2.3389479,-1.71654258,-1.442764819,-2.33520874,-2.343451112
"1324",186101431,"Lincoln Memorial, Washington, District of Columbia, United States of America",681,38.88926,-77.04896,-1.802544057,-2.297828419,-2.192291764,-2.274475982,-1.950968792,-1.398541095,-2.335849452,-1.727675729,-1.445000744,-2.332190263,-2.340255453
"1325",186107166,"Tabanan, Indonesia",557,-8.548492,115.1085,-2.002276789,-2.218549419,-2.218549419,-2.218549419,-2.218549419,-1.887626938,-2.218549419,-2.009273039,-1.891121349,-2.218246876,-2.218549419
