"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Business_Budget","Business_Business","Business_Conferences","Business_Port","Business_Resorts","Business_University"
"1126",186012306,"Mombasa, Kenya (MBA-Moi Intl.)",712,-4.032465,39.60274,"Africa",0.062541499,0.073433238,0.061796627,0.061789452,0.096941683,0.061789452
"1127",186012337,"Montego Bay, Jamaica (MBJ-Sir Donald Sangster Intl.)",712,18.25659,-77.62924,"South America",0.070379366,0.059913953,0.058970911,0.053929045,0.115239228,0.054183606
"1128",186012368,"Saginaw, MI, United States (MBS-MBS Intl.)",712,43.46148,-83.91652,"North America",0.080830847,0.091683661,0.062087297,0.060136257,0.060136257,0.062896297
"1129",186012585,"Harrisburg, PA, United States (MDT-Harrisburg Intl.)",712,40.24771,-76.91857,"North America",0.085183675,0.09454237,0.065325112,0.061908027,0.061908027,0.068066565
"1130",186012833,"Managua, Nicaragua (MGA-Augusto C. Sandino Intl.)",712,11.99516,-86.23368,"South America",0.066781146,0.088891297,0.063835213,0.062988423,0.066081855,0.062988423
"1131",186013050,"Milwaukee, WI, United States (MKE-General Mitchell Intl.)",712,43.09537,-88.12576,"North America",0.080960364,0.133216857,0.062549333,0.059699404,0.057107665,0.068190862
"1132",186013081,"Hoolehua, HI, United States (MKK-Molokai)",712,21.1503,-157.0054,"North America",0.068624344,0.068648016,0.060827237,0.060827237,0.060827237,0.060827237
"1133",186013422,"Montpellier, France (MPL-Montpellier - Mediterranean)",712,43.57872,3.958605,"Europe",0.067822215,0.079114387,0.064981195,0.063998742,0.063976715,0.064025096
"1134",186013453,"Maputo, Mozambique (MPM-Maputo Intl.)",712,-25.92427,32.57398,"Africa",0.065493606,0.087945609,0.063981555,0.064526134,0.063981555,0.063981555
"1135",186013577,"Madison, WI, United States (MSN-Dane County Regional)",712,43.13676,-89.34641,"North America",0.083533106,0.123832457,0.065070941,0.064672945,0.059205353,0.084119421
"1136",186013670,"Minsk, Belarus (MSQ-Minsk Intl.)",712,53.88942,27.88387,"Europe",0.066189844,0.080149197,0.067220232,0.066189844,0.066189844,0.066189844
"1137",186013887,"Vineyard Haven, MA, United States (MVY-Martha's Vineyard)",712,41.38947,-70.61169,"North America",0.058827334,0.066806724,0.057039158,0.150115653,0.057039158,0.062214936
"1138",186014011,"Nadi, Fiji (NAN-Nadi Intl.)",712,-17.91516,177.4024,"Australia",0.078804695,0.062764284,0.054166566,0.096385097,0.056181092,0.053873931
"1139",186014538,"Jacksonville, NC, United States (OAJ-Albert J. Ellis)",712,34.68481,-77.43362,"North America",0.076376064,0.079314266,0.06352367,0.06352367,0.06352367,0.06352367
"1140",186015406,"Paramaribo, Suriname (PBM-Johan Adolf Pengel Intl.)",712,5.618392,-55.20717,"South America",0.065155239,0.102899619,0.065155239,0.065155239,0.065155239,0.065155239
"1141",186015964,"Pittsburgh, PA, United States (PIT-Pittsburgh Intl.)",712,40.47115,-80.00243,"North America",0.089053743,0.116874632,0.06912716,0.06015276,0.059741434,0.082814007
"1142",186016243,"Porto Alegre, Brazil (POA-Salgado Filho Intl.)",712,-29.98979,-51.17691,"South America",0.069431777,0.085324561,0.065366476,0.065366476,0.065366476,0.069431777
"1143",186017204,"Roanoke, VA, United States (ROA-Roanoke Regional)",712,37.3257,-79.9753,"North America",0.100578345,0.112325277,0.083908639,0.066952611,0.061808638,0.071990654
"1144",186018103,"Grand Case, St. Martin (SFG-L'Esperance)",712,18.05205,-63.04789,"Europe",0.060904001,0.065658406,0.053115143,0.057751753,0.078123218,0.053469539
"1145",186018165,"Springfield, MO, United States (SGF-Springfield-Branson National)",712,37.1615,-93.24397,"North America",0.081455235,0.103885819,0.06858314,0.067184238,0.061563479,0.089680415
"1146",186018475,"San Jose, CA, United States (SJC-Norman Y. Mineta San Jose Intl.)",712,37.37444,-121.9869,"North America",0.095062008,0.145318757,0.070584065,0.063121725,0.057548376,0.08609554
"1147",186018785,"Sacramento, CA, United States (SMF-Sacramento Intl.)",712,38.61858,-121.4702,"North America",0.096121678,0.11893367,0.071034681,0.061170202,0.060567198,0.065940162
"1148",186019095,"Malabo, Equatorial Guinea (SSG-Malabo Intl.)",712,3.506755,8.664891,"Africa",0.06673815,0.070780732,0.06673815,0.06673815,0.06673815,0.071036426
"1149",186019281,"Surabaya, Indonesia (SUB-Juanda)",712,-7.38391,112.7777,"Asia",0.069480808,0.090916724,0.064507775,0.064507775,0.064507775,0.064507775
"1150",186019312,"Suva, Fiji (SUV-Nausori)",712,-18.04582,178.5106,"Australia",0.064260788,0.123529367,0.063074237,0.073933347,0.063074237,0.063074237
"1151",186019653,"Sydney, NSW, Australia (SYD-Kingsford Smith Intl.)",712,-33.86609,151.0661,"Australia",0.109220126,0.098181851,0.06413008,0.223100606,0.054802915,0.055686185
"1152",186019901,"Santa Cruz de Tenerife, Spain (TFN-Tenerife North)",712,28.44461,-16.37364,"Europe",0.073756552,0.076642346,0.062405897,0.064670658,0.068850144,0.062405897
"1153",186019963,"Tegucigalpa, Honduras (TGU-Toncontin Intl.)",712,14.05978,-87.2196,"South America",0.06611549,0.085544085,0.06611549,0.06611549,0.06611549,0.06611549
"1154",186020831,"Quito, Ecuador (UIO-Mariscal Sucre Intl.)",712,-0.029202,-78.62632,"South America",0.065849386,0.083642854,0.062016874,0.062016874,0.062016874,0.062016874
"1155",186021420,"Warsaw, Poland (WAW-Frederic Chopin)",712,52.16993,20.97203,"Europe",0.069942253,0.114859441,0.061886733,0.064106385,0.06144672,0.062648568
"1156",186021699,"Toronto, ON, Canada (YKZ-Toronto-Buttonville Municipal)",712,43.86095,-79.369,"North America",0.091821874,0.149929739,0.073422621,0.058538509,0.058538509,0.064165191
"1157",186021792,"Quebec, QC, Canada (YQB-Jean Lesage Intl.)",712,46.82899,-71.26759,"North America",0.083043961,0.082005199,0.060525294,0.070380458,0.05663847,0.065311237
"1158",186021823,"Regina, SK, Canada (YQR-Regina Intl.)",712,50.43367,-104.6556,"North America",0.077741687,0.11767989,0.062518767,0.059445167,0.059228689,0.060355185
"1159",186021854,"Saint John, NB, Canada (YSJ)",712,45.19162,-66.42886,"North America",0.067935131,0.088581435,0.06143688,0.118861095,0.06143688,0.06143688
"1160",186022009,"Saskatoon, SK, Canada (YXE-John G. Diefenbaker Intl.)",712,52.1702,-106.6896,"North America",0.068122944,0.12515047,0.066410196,0.058870042,0.058823242,0.064614468
"1161",186026535,"Six Flags Over Texas, Arlington, Texas, United States of America",681,32.81478,-97.03831,"North America",0.083246778,0.117932228,0.066376221,0.061074492,0.057878381,0.061043143
"1162",186026845,"Dallas Museum of Art, Dallas, Texas, United States of America",681,32.78667,-96.79962,"North America",0.080370915,0.149750465,0.072368317,0.054346178,0.054110311,0.072459593
"1163",186027434,"University of Texas at Arlington, Arlington, Texas, United States of America",681,32.73058,-97.11456,"North America",0.105921346,0.112448628,0.067442791,0.080876367,0.059972457,0.064592644
"1164",186028488,"Colorado State Capitol Building, Denver, Colorado, United States of America",681,39.73919,-104.9855,"North America",0.091628238,0.1419374,0.07052721,0.053612652,0.053506501,0.062966473
"1165",186028891,"Denver Performing Arts Center, Denver, Colorado, United States of America",681,39.74347,-104.9985,"North America",0.084909464,0.149279785,0.078404369,0.051022825,0.050922442,0.060774821
"1166",186029914,"Windsor Raceway, Windsor, Ontario, Canada",681,42.25619,-83.04613,"North America",0.087440898,0.126816207,0.059858633,0.056171933,0.056171933,0.075382115
"1167",186030224,"Dublin Castle, Dublin, Ireland",681,53.34367,-6.267825,"Europe",0.077214289,0.103385505,0.054339097,0.056785039,0.049978369,0.070141986
"1168",186030286,"Kilmainham Gaol Historical Museum, Dublin, Ireland",681,53.34274,-6.310265,"Europe",0.08028275,0.106453966,0.057407558,0.058031359,0.05304683,0.073210447
"1169",186030317,"Leinster House, Dublin, Ireland",681,53.34071,-6.255325,"Europe",0.079176003,0.102270388,0.054775729,0.054253578,0.050417262,0.074375505
"1170",186031743,"Rosslyn Chapel (Collegiate Chapel of St. Matthew), Edinburgh, Scotland, United Kingdom",681,55.85595,-3.161435,"Europe",0.086347438,0.095255841,0.058172969,0.055190401,0.05506945,0.070563558
"1171",186032890,"Basilica of Santa Croce, Florence, Italy",681,43.76871,11.262,"Europe",0.070262487,0.071007482,0.061498182,0.060471246,0.060471246,0.060603678
"1172",186032921,"Santa Maria Novella Basilica and Museum, Florence, Italy",681,43.77467,11.24874,"Europe",0.068807524,0.070782602,0.059908137,0.059068429,0.059068429,0.059192241
"1173",186034564,"Tusayan Ruin and Museum, Grand Canyon, Arizona, United States of America",681,36.01295,-111.867,"North America",0.0961213,0.072928352,0.048041596,0.048041596,0.048041596,0.048339735
"1174",186035959,"Noah Webster House, West Hartford, Connecticut, United States of America",681,41.74763,-72.74573,"North America",0.079205363,0.127385862,0.071635646,0.059320587,0.059320587,0.074378535
"1175",186039121,"Johnson Space Center - NASA, Webster, Texas, United States of America",681,29.56075,-95.08965,"North America",0.074235207,0.114947655,0.062436323,0.062507827,0.057091147,0.061000417
"1176",186039555,"Lakewood Church, Houston, Texas, United States of America",681,29.72949,-95.43542,"North America",0.095622333,0.197977853,0.063564231,0.055845915,0.055845915,0.108340094
"1177",186039648,"University of Houston, Houston, Texas, United States of America",681,29.72158,-95.3439,"North America",0.07183529,0.136876828,0.068644253,0.063002945,0.058484171,0.088071257
"1178",186043802,"Jamaica College, Kingston, Jamaica",681,18.01792,-76.7564,"South America",0.070674358,0.231027015,0.056985514,0.062651007,0.056903408,0.056903408
"1179",186045569,"Yasaka Shrine, Kyoto, Japan",681,35.00349,135.7785,"Asia",0.075983554,0.082204739,0.059287346,0.055840943,0.055623582,0.055899765
"1180",186047212,"Houses of Parliament, London, England, United Kingdom",681,51.49953,-0.12609,"Europe",0.088194493,0.119596298,0.054349929,0.046370246,0.045898408,0.047665419
"1181",186047243,"Buckingham Palace, London, England, United Kingdom",681,51.50206,-0.14018,"Europe",0.100652851,0.099414198,0.057034951,0.050992305,0.050692379,0.051847178
"1182",186047305,"Kensington Palace, London, England, United Kingdom",681,51.50508,-0.188955,"Europe",0.08955014,0.119483091,0.060451045,0.049057852,0.048595943,0.050136863
"1183",186048204,"Royal Opera House, London, England, United Kingdom",681,51.51329,-0.122095,"Europe",0.078107151,0.129484154,0.051826139,0.048391595,0.048391595,0.051127058
"1184",186049072,"Los Angeles County Museum of Art, Los Angeles, California, United States of America",681,34.06291,-118.3585,"North America",0.112143904,0.117558605,0.05655371,0.054940092,0.05199653,0.061254095
"1185",186049382,"Los Angeles Forum, Inglewood, California, United States of America",681,33.9567,-118.342,"North America",0.128694874,0.130491476,0.062569418,0.055871548,0.053469677,0.056865146
"1186",186049568,"Pomona College, Pomona, California, United States of America",681,34.09969,-117.7126,"North America",0.110174813,0.087231042,0.069276456,0.063180084,0.063180084,0.075350459
"1187",186051955,"Metropolitan Museum, Manila, Philippines",681,14.56225,120.9863,"Asia",0.090531347,0.118937003,0.056665183,0.057838066,0.056450075,0.063926524
"1188",186054032,"The Angel of Independence Monument, Mexico City, Distrito Federal, Mexico",681,19.42699,-99.16766,"South America",0.075908582,0.163832327,0.064372669,0.056918453,0.056599981,0.059721773
"1189",186056109,"Santa Maria Delle Grazie (Last Supper), Milan, Italy",681,45.46566,9.171005,"Europe",0.064265804,0.110373239,0.059534289,0.058833354,0.058494845,0.058494845
"1190",186057938,"Montana Snowbowl Ski Area, Missoula, Montana, United States of America",681,46.93837,-114.009,"North America",0.073620865,0.0918636,0.064551707,0.060955559,0.060955559,0.088174618
"1191",186058341,"Saint Joseph's Oratory, Montreal, Quebec, Canada",681,45.49165,-73.61685,"North America",0.092047127,0.115877101,0.058118554,0.086456948,0.048946175,0.08131793
"1192",186058868,"Moscow Kremlin, Moscow, Russia",681,55.74908,37.61111,"Europe",0.079216101,0.106056393,0.069558745,0.054075817,0.054075817,0.054229599
"1193",186059085,"Pushkin House Museum on Arbat, Moscow, Russia",681,55.74721,37.58435,"Europe",0.075363666,0.111637042,0.065886333,0.057093315,0.057093315,0.057304292
"1194",186060852,"Hofbrauhaus, Munich, Germany",681,48.13762,11.57971,"Europe",0.073463205,0.094701322,0.054637277,0.05394216,0.05394216,0.054166421
"1195",186061844,"National Art Gallery of the Bahamas, Nassau, Bahamas",681,25.07329,-77.33498,"South America",0.070455477,0.06270516,0.04932392,0.081255744,0.094114842,0.052503109
"1196",186062185,"Atlantis Aquarium, Nassau, Bahamas",681,25.02374,-77.4059,"South America",0.069535554,0.0620844,0.047392586,0.071036304,0.099284925,0.050968482
"1197",186062805,"Fair Grounds Race Course, New Orleans, Louisiana, United States of America",681,29.98517,-90.08087,"North America",0.077315773,0.117570334,0.067819293,0.053964686,0.0482997,0.054616139
"1198",186063239,"The Breakers, Newport, Rhode Island, United States of America",681,41.46983,-71.29883,"North America",0.093824541,0.075811472,0.057710003,0.115013508,0.054249111,0.065916265
"1199",186063363,"The Elms, Newport, Rhode Island, United States of America",681,41.47779,-71.30865,"North America",0.092744828,0.074731758,0.05663029,0.118258789,0.053169398,0.064836551
"1200",186063890,"New York Stock Exchange, New York, New York, United States of America",681,40.70401,-73.97306,"North America",0.150173371,0.192943588,0.053606769,0.056147981,0.042055909,0.06204529
"1201",186064417,"American Museum of Natural History, New York, New York, United States of America",681,40.78049,-73.97285,"North America",0.117590587,0.132717883,0.049847657,0.044084993,0.042960965,0.07551633
"1202",186065099,"Yonkers Raceway, Yonkers, New York, United States of America",681,40.97878,-73.86355,"North America",0.077632775,0.125771365,0.084316904,0.059019517,0.059019517,0.078880476
"1203",186065378,"New York University, New York, New York, United States of America",681,40.7223,-73.96575,"North America",0.106076294,0.157093833,0.053614915,0.053396305,0.044456322,0.090398209
"1204",186066246,"Disney Springs<U+0099> area, Orlando, Florida, United States of America",681,28.37011,-81.51774,"North America",0.092000696,0.085310036,0.061789274,0.062407589,0.055497726,0.05345854
"1205",186066525,"Universal Studios Florida, Orlando, Florida, United States of America",681,28.47743,-81.47066,"North America",0.118483802,0.099844049,0.079580564,0.055912667,0.05126557,0.056131317
"1206",186068137,"Laurier House, Ottawa, Ontario, Canada",681,45.42751,-75.67777,"North America",0.085998167,0.147673555,0.06764446,0.050911407,0.050911407,0.088550156
"1207",186068881,"Paris Bourse, Paris, France",681,48.86876,2.341145,"Europe",0.085387965,0.077956482,0.057386341,0.056978963,0.056978963,0.057160245
"1208",186069377,"Paris Opera, Paris, France",681,48.87125,2.33195,"Europe",0.076255541,0.067858314,0.05376196,0.053599259,0.053506247,0.054430917
"1209",186069966,"Eiffel Tower, Paris, France",681,48.85789,2.302475,"Europe",0.081554214,0.073505599,0.054853857,0.05584331,0.05413749,0.059242341
"1210",186070865,"Independence Hall, Philadelphia, Pennsylvania, United States of America",681,39.94917,-75.15,"North America",0.087605228,0.154107184,0.061917639,0.048158639,0.046976089,0.082539128
"1211",186071082,"Franklin Institute Science Museum, Philadelphia, Pennsylvania, United States of America",681,39.9576,-75.17361,"North America",0.070340269,0.177118781,0.068781988,0.043663795,0.042738354,0.090087882
"1212",186071237,"Academy of Music, Philadelphia, Pennsylvania, United States of America",681,39.9483,-75.16524,"North America",0.072251001,0.173964997,0.067983435,0.043156849,0.042259545,0.090623245
"1213",186071640,"Lincoln Financial Field, Philadelphia, Pennsylvania, United States of America",681,39.8998,-75.18033,"North America",0.092059571,0.133852813,0.071001369,0.058799127,0.051863754,0.07278952
"1214",186071702,"Drexel University, Philadelphia, Pennsylvania, United States of America",681,39.95462,-75.18732,"North America",0.071591218,0.139596091,0.069341297,0.052440189,0.051825343,0.081746021
"1215",186071764,"St. Joseph's University, Philadelphia, Pennsylvania, United States of America",681,39.99559,-75.2384,"North America",0.090695563,0.158091919,0.067922486,0.050577435,0.048885406,0.086321391
