"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Activity_Adventure","Activity_Biking","Activity_Birdwatching","Activity_Boating","Activity_Camping","Activity_Cave_Exploring","Activity_Dancing","Activity_Diving","Activity_Ecotourism","Activity_Excursions","Activity_Ferry","Activity_Fishing","Activity_Horseracing","Activity_Horseback_Riding","Activity_Hunting","Activity_Iceskating","Activity_Kayaking","Activity_Kitesurfing","Activity_Rafting","Activity_Rockclimbing","Activity_Rowing","Activity_Sailing","Activity_Segway_Tours","Activity_Shopping","Activity_Sightseeing","Activity_Skydiving","Activity_Sledding","Activity_Snorkeling","Activity_Snowtubing","Activity_Snowmobile_Riding","Activity_Snowshoeing","Activity_Stargazing","Activity_Surfing","Activity_Swimming","Activity_Walking","Activity_Waterskiing","Activity_Whalewatching","Activity_Windsurfing"
"856",5584370,"Puerto Morelos, Quintana Roo, Mexico",557,20.88733,-86.92525,"South America",0.059281714,0.061768385,0.048390222,0.090800982,0.048444198,0.048390222,0.060852094,0.074811032,0.049563277,0.061230958,0.055354065,0.087002778,0.048390222,0.074662915,0.048390222,0.048390222,0.057618148,0.048390222,0.048390222,0.048390222,0.048390222,0.062222772,0.048390222,0.070144438,0.048584245,0.050736332,0.048390222,0.08391797,0.048390222,0.048390222,0.048390222,0.048390222,0.051208054,0.166939379,0.102996618,0.050443068,0.048683486,0.052906647
"857",5584866,"Grand Canyon Village (South Rim), Grand Canyon, Arizona, United States of America",774,36.05375,-112.1291,"North America",0.126772475,0.064486961,0.058224403,0.0843388,0.097703307,0.058224403,0.064266705,0.058224403,0.058224403,0.070529263,0.058224403,0.058224403,0.058224403,0.058224403,0.064486961,0.058224403,0.064486961,0.058224403,0.113715276,0.058224403,0.058224403,0.058224403,0.058224403,0.068326831,0.08786692,0.058224403,0.058224403,0.058224403,0.058224403,0.058224403,0.058224403,0.058224403,0.058224403,0.058224403,0.097129957,0.058224403,0.058224403,0.058224403
"858",5588648,"Wedel, Germany",557,53.591,9.70293,"Europe",0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572,0.066748572
"859",5589361,"Cinisello Balsamo, Italy",557,45.55756,9.217589,"Europe",0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.07496142,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.066296292,0.072541817,0.066296292,0.066296292,0.066296292
"860",5589609,"Novegro, Segrate, Italy",557,45.46885,9.281557,"Europe",0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.065281735,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.063738049,0.10127626,0.063738049,0.063738049,0.063738049
"861",5590942,"Yaroslavl, Russia",557,57.61285,39.84578,"Europe",0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.085730258,0.064886417,0.064886417,0.085730258,0.064886417,0.0659243,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.0659243,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.064886417,0.071113713,0.0659243,0.064886417,0.0659243,0.064886417
"862",5593391,"Edson, Alberta, Canada",557,53.57752,-116.4329,"North America",0.065185663,0.069808872,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.067497268,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.065185663,0.072120476,0.065185663,0.065185663,0.065185663,0.065185663
"863",5595499,"Meerane, Germany",557,50.84388,12.4623,"Europe",0.066786802,0.072524037,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802,0.066786802
"864",5595530,"Meerbusch, Germany",557,51.283,6.669601,"Europe",0.066688064,0.072530892,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064,0.066688064
"865",5596243,"Hemsedal, Norway",557,60.91065,8.468281,"Europe",0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.073948804,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329,0.066261329
"866",5596305,"Karasjok, Norway",557,69.46422,25.46644,"Europe",0.069122452,0.069122452,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.069122452,0.066520319,0.066520319,0.066520319,0.066520319,0.069122452,0.066520319,0.066520319,0.069122452,0.069122452,0.066520319,0.069122452,0.066520319,0.066520319,0.066520319,0.069122452,0.066520319,0.066520319,0.066520319,0.069122452,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319
"867",5597049,"Franschhoek, South Africa",557,-33.90007,19.04495,"Africa",0.066069708,0.078783514,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.066069708,0.06892887,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.07418685,0.065453793,0.066069708,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.065453793,0.079263655,0.069045858,0.065453793,0.066069708,0.066069708
"868",5597142,"Magaliesberg, South Africa",557,-25.98332,27.54255,"Africa",0.067249247,0.067249247,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.065916447,0.069914847,0.065916447,0.065916447,0.065916447,0.065916447
"869",5597297,"Somerset West, Cape Town, South Africa",774,-34.08558,18.85443,"Africa",0.06799541,0.072768451,0.065131584,0.074721909,0.065131584,0.065131584,0.065131584,0.075676517,0.065131584,0.065131584,0.065131584,0.065131584,0.065131584,0.065131584,0.065131584,0.065131584,0.067518105,0.065131584,0.066563497,0.065131584,0.065131584,0.074721909,0.065131584,0.067518105,0.065131584,0.06799541,0.065131584,0.067518105,0.065131584,0.065131584,0.065131584,0.065131584,0.075676517,0.077064189,0.065131584,0.068472714,0.076153822,0.069427322
"870",5597762,"Chorley, England, United Kingdom",557,53.65874,-2.625849,"Europe",0.062348165,0.063659469,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.063659469,0.062348165,0.062348165,0.075053536,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.062348165,0.109077653,0.062348165,0.062348165,0.062348165,0.062348165
"871",5598506,"Bogor, Indonesia",557,-6.592936,106.8014,"Asia",0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.06676097,0.065652323,0.065652323,0.065652323,0.065652323,0.072457157,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.070170255,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.065652323,0.086895879,0.069061047,0.065652323,0.065652323,0.065652323
"872",5600459,"Shawnee On Delaware, East Stroudsburg, Pennsylvania, United States of America",557,41.00994,-75.10999,"North America",0.053352302,0.066639806,0.051942461,0.057102464,0.065249328,0.051942461,0.068118859,0.051942461,0.051942461,0.051971173,0.051942461,0.066368333,0.051942461,0.051942461,0.051942461,0.051942461,0.068739464,0.051942461,0.067068718,0.051942461,0.053352302,0.051942461,0.053352302,0.051942461,0.051942461,0.053352302,0.051942461,0.051942461,0.051942461,0.051942461,0.051942461,0.051942461,0.051942461,0.099603185,0.055561335,0.051942461,0.051942461,0.051942461
"873",5603962,"Evergreen, Colorado, United States of America",557,39.64022,-105.3946,"North America",0.089326313,0.07843699,0.059954759,0.065543306,0.076720399,0.059954759,0.065001719,0.070844081,0.059954759,0.059954759,0.059954759,0.059954759,0.059954759,0.059954759,0.059954759,0.059954759,0.077578695,0.059954759,0.07843699,0.059954759,0.059954759,0.059954759,0.059954759,0.095290963,0.06037804,0.059954759,0.059954759,0.059954759,0.059954759,0.059954759,0.077578695,0.059954759,0.059954759,0.063401656,0.062153783,0.059954759,0.059954759,0.059954759
"874",5604396,"Paw Paw, Michigan, United States of America",557,42.23911,-85.90847,"North America",0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.068453882,0.067857417,0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.063444136,0.097421074,0.063444136,0.063444136,0.063444136,0.063444136,0.070822921,0.063444136,0.063444136,0.063444136,0.063444136,0.064481696,0.084589719,0.063444136,0.063444136,0.063444136
"875",5604675,"Mount Morris, New York, United States of America",557,42.68802,-77.87752,"North America",0.063265773,0.063265773,0.062266173,0.063265773,0.092224834,0.062266173,0.06780217,0.064639558,0.062266173,0.062266173,0.073932231,0.062266173,0.062266173,0.062266173,0.071461265,0.062266173,0.071461265,0.062266173,0.064639558,0.062266173,0.062266173,0.063265773,0.062266173,0.067149881,0.062266173,0.062266173,0.062266173,0.062266173,0.062266173,0.071461265,0.062266173,0.062266173,0.062266173,0.080517246,0.091882376,0.062266173,0.062266173,0.062266173
"876",5604768,"Bay Head, New Jersey, United States of America",557,40.07044,-74.04699,"North America",0.06642108,0.064986892,0.06355164,0.06498636,0.06355164,0.06355164,0.06355164,0.06355164,0.06355164,0.06355164,0.06355164,0.06355164,0.06355164,0.06355164,0.06355164,0.06355164,0.06498636,0.06355164,0.06355164,0.06355164,0.06355164,0.06498636,0.06355164,0.07778432,0.06355164,0.06498636,0.06355164,0.06355164,0.06355164,0.06355164,0.06355164,0.06355164,0.06642108,0.06355164,0.072280541,0.06498636,0.06355164,0.06355164
"877",5610441,"Mieming, Austria",557,47.33329,10.97274,"Europe",0.065724274,0.068332857,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.067028565,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.065724274,0.067028565,0.065724274,0.065724274,0.067028565,0.065724274,0.065724274,0.065724274,0.065724274
"878",5610565,"Schladming, Austria",557,47.39038,13.62303,"Europe",0.068115833,0.073520873,0.064737683,0.064737683,0.064737683,0.066764573,0.064737683,0.064737683,0.064737683,0.064737683,0.064737683,0.064737683,0.064737683,0.065413313,0.080585057,0.064737683,0.068115833,0.064737683,0.070818353,0.068115833,0.064737683,0.064737683,0.067440203,0.065413313,0.064737683,0.067440203,0.070142723,0.064737683,0.066764573,0.065413313,0.069467093,0.064737683,0.064737683,0.066088943,0.064737683,0.064737683,0.064737683,0.064737683
"879",5610875,"Barueri, Brazil",557,-23.50492,-46.86039,"South America",0.065862684,0.067107084,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.080155016,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.065862684,0.072084685,0.065862684,0.065862684,0.065862684,0.065862684
"880",5611216,"Neos Marmaras, Sithonia, Greece",557,40.08827,23.79066,"Europe",0.065942098,0.067840171,0.064993061,0.067840171,0.064993061,0.064993061,0.064993061,0.067840171,0.066891135,0.064993061,0.065942098,0.064993061,0.064993061,0.066891135,0.064993061,0.064993061,0.066891135,0.064993061,0.064993061,0.064993061,0.066891135,0.067840171,0.064993061,0.066891135,0.064993061,0.066891135,0.064993061,0.066891135,0.064993061,0.064993061,0.064993061,0.064993061,0.064993061,0.068789208,0.065942098,0.067840171,0.064993061,0.067840171
"881",5613107,"Arlanda, Sweden",557,59.64903,17.91908,"Europe",0.063516365,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.066720385,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.070255966,0.06784713,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.062721984,0.083955382,0.078576644,0.064054784,0.062721984,0.062721984
"882",5613448,"Deshaies, Guadeloupe",557,16.31235,-61.78579,"Europe",0.066457602,0.068169198,0.064746006,0.069880794,0.064746006,0.064746006,0.064746006,0.069024996,0.064746006,0.068886276,0.064746006,0.066457602,0.064746006,0.065601804,0.064746006,0.064746006,0.070736592,0.064746006,0.066457602,0.064746006,0.065601804,0.069880794,0.065601804,0.064746006,0.064746006,0.066457602,0.064746006,0.070736592,0.064746006,0.064746006,0.064746006,0.064746006,0.066457602,0.076924669,0.068175224,0.0673134,0.068169198,0.070736592
"883",5615773,"Luckenwalde, Germany",557,52.08945,13.1509,"Europe",0.067010331,0.070102477,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331
"884",5616083,"Catlettsburg, Kentucky, United States of America",557,38.34026,-82.63947,"North America",0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.066823767,0.068397331,0.066823767,0.066823767,0.066823767,0.066823767
"885",5617571,"Luebbenau, Germany",557,51.8493,13.94988,"Europe",0.06687589,0.072791299,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589
"886",5618873,"Parsberg, Germany",557,49.17083,11.72086,"Europe",0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654,0.066745654
"887",5619028,"Glyfada, Greece",557,37.87459,23.75605,"Europe",0.063644383,0.066962784,0.063644383,0.067792384,0.063644383,0.063644383,0.063644383,0.064473983,0.063644383,0.063644383,0.065511987,0.063644383,0.063644383,0.063644383,0.063644383,0.063644383,0.063644383,0.063644383,0.063644383,0.063644383,0.063644383,0.067792384,0.063644383,0.123744541,0.063644383,0.063644383,0.063644383,0.063644383,0.063644383,0.063644383,0.063644383,0.063644383,0.063644383,0.087738577,0.077752477,0.066133183,0.063644383,0.065303583
"888",5619648,"Cittadella, Italy",557,45.65484,11.76845,"Europe",0.066894375,0.069870566,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375
"889",5620299,"Navojoa, Sonora, Mexico",557,27.07478,-109.4535,"South America",0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.066795078,0.068358555,0.066795078,0.066795078,0.066795078,0.066795078
"890",5623399,"Delmont, Pennsylvania, United States of America",557,40.411,-79.57433,"North America",0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.065663927,0.076188268,0.065663927,0.065663927,0.065663927
