"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Nature_Beach","Nature_Coral_Reefs","Nature_Countryside","Nature_Desert","Nature_Forests","Nature_Gardens","Nature_Glaciers","Nature_Hiking","Nature_Hilly","Nature_Hotsprings","Nature_Islands","Nature_Jungle","Nature_Lake","Nature_Mountains","Nature_Natural_Parks","Nature_Nature","Nature_Northern_lights","Nature_Rainforest","Nature_River","Nature_Safari","Nature_Scenery","Nature_Sea","Nature_Sharks","Nature_Skyscrapers","Nature_Sunnyweather","Nature_Sunrise","Nature_Sunsets","Nature_Tropical","Nature_Volcanoes","Nature_Waterfalls","Nature_Wildlife"
"1073",18701524,"Baiersbronn, Germany",557,48.54092,8.327292,"Europe",0.06606358,0.065136194,0.069773123,0.065136194,0.082705048,0.067918352,0.065136194,0.087688577,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.076216062,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194,0.065136194
"1074",18702082,"Gorges du Verdon, La Palud Sur Verdon, France",681,43.76226,6.37946,"Europe",0.065790261,0.065790261,0.069101154,0.065790261,0.065790261,0.070204785,0.065790261,0.067997523,0.065790261,0.065790261,0.065790261,0.065790261,0.066893892,0.080742178,0.070204785,0.065790261,0.065790261,0.065790261,0.065790261,0.065790261,0.065790261,0.065790261,0.065790261,0.065790261,0.065790261,0.065790261,0.065790261,0.065790261,0.065790261,0.065790261,0.065790261
"1075",24800681,"Logan International Airport (BOS), Massachusetts, United States of America",774,42.39755,-71.01808,"North America",0.07288324,0.053100678,0.053100678,0.053100678,0.071607121,0.061513029,0.053100678,0.055924308,0.053100678,0.053100678,0.062354749,0.053100678,0.053100678,0.053100678,0.053100678,0.053100678,0.053100678,0.053100678,0.054682569,0.053100678,0.082873499,0.07543288,0.053100678,0.074086677,0.054302217,0.053638347,0.05748734,0.054100921,0.053100678,0.058009772,0.053100678
"1076",24800898,"Magnificent Mile, Illinois, United States of America",774,41.89796,-87.6269,"North America",0.074785332,0.050409468,0.046897577,0.046912512,0.050716621,0.050825512,0.046897577,0.05940246,0.050537484,0.046897577,0.046898925,0.04711994,0.100140642,0.069672425,0.046897577,0.05175001,0.046897577,0.047030066,0.153658638,0.046897577,0.059827169,0.062267457,0.046897577,0.074725697,0.047461069,0.047303357,0.046999958,0.054777141,0.046897577,0.055905176,0.046897577
"1077",24801239,"Hollywood International Airport (FLL), Florida, United States of America",774,26.07148,-80.15225,"North America",0.145209951,0.059970697,0.053784554,0.053784554,0.053784554,0.065143442,0.053784554,0.054225238,0.053784554,0.053784554,0.063096939,0.053784554,0.053824371,0.053784554,0.053784554,0.053953467,0.053784554,0.053784554,0.063063768,0.053784554,0.053784554,0.069134118,0.053784554,0.053784554,0.053788657,0.053784554,0.053784554,0.072071749,0.053784554,0.053784554,0.053784554
"1078",24801456,"Poipu, Koloa, Hawaii, United States of America",774,21.88105,-159.4658,"North America",0.386088777,0.051330136,0.051330136,0.068485814,0.051330136,0.132282773,0.051330136,0.084490366,0.051330136,0.051330136,0.164333472,0.052430066,0.051712267,0.051774448,0.053161674,0.052522979,0.051330136,0.051330136,0.061345685,0.051330136,0.084647733,0.219135325,0.068482887,0.051330136,0.059925954,0.053590231,0.075115187,0.090228819,0.055443579,0.072385463,0.051342049
"1079",24801704,"Victoria, London, England, United Kingdom",774,51.49514,-0.139731,"Europe",0.05788325,0.05788325,0.05788325,0.05788325,0.05788325,0.075979091,0.05788325,0.065085242,0.05788325,0.05788325,0.05788325,0.05788325,0.079474839,0.05788325,0.05788325,0.062788589,0.05788325,0.05788325,0.071905331,0.05788325,0.057937149,0.05788325,0.05788325,0.05788325,0.057893508,0.05788325,0.05788325,0.05788325,0.05788325,0.05788325,0.062719544
"1080",24802138,"Kaanapali, Lahaina, Hawaii, United States of America",774,20.94497,-156.6813,"North America",0.527303725,0.048431219,0.047299895,0.047613111,0.04730305,0.093168177,0.047299895,0.065843859,0.047727338,0.047299895,0.115198216,0.05605531,0.047793619,0.086249361,0.047323038,0.048954294,0.047299895,0.047299895,0.056602756,0.047299895,0.053188338,0.249639337,0.047299973,0.047299895,0.048115364,0.049331827,0.082578752,0.074970009,0.064583581,0.068450506,0.04760783
"1081",24802386,"Warehouse District - Convention Center, New Orleans, Louisiana, United States of America",774,29.94581,-90.07146,"North America",0.053467629,0.053284989,0.053284989,0.053284989,0.053284989,0.073264807,0.053284989,0.054470057,0.053284989,0.053284989,0.053284989,0.053284989,0.053284989,0.053284989,0.053284989,0.053284989,0.053284989,0.053284989,0.116042634,0.053284989,0.053913549,0.053683109,0.053284989,0.073978404,0.053587925,0.053314716,0.053284989,0.05332445,0.053284989,0.053815999,0.053284989
"1082",24803316,"Arc de Triomphe - Palais des Congres (17 arr.), Paris, France",774,48.88681,2.30643,"Europe",0.062439918,0.062439918,0.062439918,0.062439918,0.062439918,0.076776434,0.062439918,0.063269546,0.062439918,0.062439918,0.062493741,0.062439918,0.062439918,0.062439918,0.062439918,0.062439918,0.062439918,0.062439918,0.063864893,0.062439918,0.062511212,0.062439918,0.062439918,0.062471513,0.062439918,0.062439918,0.062439918,0.062439918,0.062439918,0.062498909,0.062439918
"1083",24803471,"Central Phoenix - Downtown, Arizona, United States of America",774,33.49536,-112.0801,"North America",0.060117514,0.054716034,0.05507554,0.112876834,0.058790309,0.083092872,0.054716034,0.068713998,0.054716034,0.054716034,0.073243438,0.054716034,0.054716034,0.088945478,0.054716034,0.063270175,0.054716034,0.054716034,0.058790309,0.05899646,0.059410509,0.058790309,0.054716034,0.058790309,0.054716034,0.054991276,0.055183561,0.054716034,0.054716034,0.060951422,0.054716034
"1084",24803719,"Downtown Puerto Vallarta, Jalisco, Mexico",774,20.61222,-105.2272,"South America",0.253542669,0.054610265,0.054610265,0.054610265,0.067982715,0.06528128,0.054610265,0.064977693,0.068460116,0.054610265,0.0626101,0.087942911,0.054610265,0.058845063,0.054610265,0.067943323,0.054610265,0.054610265,0.069018927,0.054610265,0.06304716,0.16810892,0.054610265,0.0626101,0.054610265,0.054613531,0.085975088,0.067982715,0.058610183,0.063943406,0.059943488
"1085",24803998,"Del Mar, California, United States of America",774,32.9594,-117.257,"North America",0.270569636,0.055678065,0.055678065,0.061261482,0.055678065,0.058150805,0.055678065,0.081699458,0.056856649,0.055678065,0.06518654,0.055678065,0.055678065,0.055678065,0.055678065,0.060314993,0.055678065,0.055678065,0.055678065,0.055678065,0.060549612,0.190790271,0.055678065,0.055678065,0.055678065,0.055678065,0.065273669,0.060314993,0.055678065,0.055678065,0.060314993
"1086",24804060,"San Francisco International Airport (SFO), California, United States of America",774,37.5863,-122.325,"North America",0.064941528,0.060097315,0.054697083,0.054910813,0.065101322,0.071304311,0.054697083,0.076180649,0.062481288,0.054697083,0.069287645,0.054731215,0.058833163,0.064164363,0.055086014,0.065336022,0.054697083,0.054697083,0.06067681,0.058847819,0.055348557,0.084869008,0.054697083,0.054697083,0.055137531,0.055198499,0.055327526,0.060154717,0.054697083,0.055312909,0.060250654
"1087",24804339,"Downtown St. Louis, Missouri, United States of America",774,38.62908,-90.20786,"North America",0.048016877,0.048016877,0.048016877,0.048031548,0.050260134,0.078592637,0.048016877,0.070817063,0.048016877,0.048016877,0.048016877,0.073547473,0.070083796,0.048016877,0.048016877,0.05213012,0.048016877,0.048016877,0.080081254,0.048016877,0.04974755,0.0627627,0.048016877,0.048482243,0.048016877,0.048016877,0.048016877,0.073547473,0.048016877,0.076834773,0.05213012
"1088",24804556,"Dupont Circle, Washington, District of Columbia, United States of America",774,38.9119,-77.0439,"North America",0.051106961,0.051106961,0.051106961,0.051383278,0.051106961,0.076315569,0.051106961,0.056040173,0.051106961,0.051106961,0.058251821,0.051106961,0.051106961,0.051106961,0.051106961,0.051458959,0.051106961,0.051106961,0.051106961,0.051106961,0.051667391,0.056485161,0.051106961,0.056090554,0.051221067,0.051106961,0.056485161,0.0515914,0.051106961,0.054859874,0.051106961
"1089",186000278,"Albany, GA, United States (ABY-Southwest Georgia Regional)",712,31.51315,-84.18964,"North America",0.064600157,0.064600157,0.065517084,0.064600157,0.064600157,0.064600157,0.064600157,0.065517084,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.065915458,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157,0.064600157
"1090",186000588,"Adelaide, SA, Australia (ADL)",712,-34.94059,138.5321,"Australia",0.093008122,0.058888872,0.058888872,0.058888872,0.058888872,0.076102024,0.058888872,0.062241483,0.062565616,0.058888872,0.05972963,0.063296693,0.059701543,0.059447641,0.059168256,0.058888872,0.058888872,0.058888872,0.064483323,0.058888872,0.058888872,0.068944228,0.058888872,0.058888872,0.058888872,0.058888872,0.059584808,0.063296693,0.058888872,0.058888872,0.058888872
"1091",186000898,"Alicante, Spain (ALC-Alicante Intl.)",712,38.28674,-0.55722,"Europe",0.29604843,0.057113072,0.058149484,0.057113072,0.057113072,0.063738263,0.057113072,0.06022231,0.060114172,0.057113072,0.062981822,0.057113072,0.057113072,0.05979905,0.057113072,0.057113072,0.057113072,0.057113072,0.057113072,0.057458543,0.0579521,0.129234173,0.057113072,0.057113072,0.057113072,0.057807404,0.057113072,0.057113072,0.057113072,0.057113072,0.057113072
"1092",186001239,"Stockholm, Sweden (ARN-Arlanda)",712,59.46024,17.95127,"Europe",0.06465158,0.06113323,0.061699909,0.06113323,0.061911079,0.066511347,0.06113323,0.066645191,0.061704013,0.06113323,0.081963918,0.06113323,0.06563963,0.061143511,0.061367533,0.062085928,0.06113323,0.06113323,0.062418288,0.061429283,0.061530959,0.06625581,0.06113323,0.06113323,0.066390727,0.06113323,0.061863903,0.062308306,0.06113323,0.06113323,0.061429283
"1093",186001425,"Athens, Greece (ATH-Eleftherios Venizelos)",712,37.93628,23.9171,"Europe",0.067874136,0.058932498,0.059142988,0.058932498,0.059939823,0.07925682,0.058932498,0.060495267,0.059949181,0.059010636,0.072913946,0.058932498,0.059128017,0.060904555,0.059245052,0.058932498,0.058932498,0.058932498,0.058932498,0.058932498,0.065119298,0.0647152,0.058932498,0.058932498,0.063935719,0.059202436,0.065384048,0.059067009,0.058932498,0.058963895,0.058932498
"1094",186001456,"Atlanta, GA, United States (ATL-Hartsfield-Jackson Atlanta Intl.)",712,33.74078,-84.44604,"North America",0.059835757,0.059469124,0.05954337,0.059469124,0.059608703,0.061906444,0.059469124,0.063858474,0.059768025,0.059469124,0.059542341,0.059469124,0.060785298,0.060144081,0.059485883,0.060407543,0.059469124,0.059469124,0.059493781,0.059469124,0.061408695,0.059753539,0.059491347,0.062503056,0.05948139,0.059565156,0.059797664,0.05970722,0.059469124,0.060543822,0.060365089
"1095",186001580,"Austin, TX, United States (AUS-Austin-Bergstrom Intl.)",712,30.32131,-97.72893,"North America",0.061629671,0.059418089,0.0597228,0.059423979,0.059432079,0.064202979,0.059418089,0.069174212,0.059684312,0.059418089,0.059542229,0.059418089,0.074160407,0.061314027,0.061415432,0.061634825,0.059418089,0.059418089,0.067661261,0.05943866,0.061894383,0.05952226,0.059418089,0.059856258,0.059567377,0.05941836,0.059709639,0.05961757,0.059418089,0.059839899,0.059428439
"1096",186001797,"Barranquilla, Colombia (BAQ-Ernesto Cortissoz Intl.)",712,10.88671,-74.77603,"South America",0.065126227,0.064443027,0.064443027,0.064443027,0.064443027,0.067859027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027,0.064443027
"1097",186002169,"Belfast, Northern Ireland, UK (BFS-Belfast Intl.)",712,54.65168,-6.11774,"Europe",0.056977172,0.056977172,0.059871311,0.056977172,0.056977172,0.076693818,0.056977172,0.062260257,0.057467733,0.056977172,0.056977172,0.056977172,0.056977172,0.056977172,0.057417429,0.05853881,0.056977172,0.056977172,0.064139353,0.056977172,0.057033965,0.058013506,0.056977172,0.056977172,0.058579049,0.056977172,0.05698213,0.05853881,0.056977172,0.057263205,0.056977172
"1098",186002231,"Bridgetown, Barbados (BGI-Grantley Adams Intl.)",712,13.18674,-59.56868,"South America",0.25879827,0.05987603,0.060198102,0.059923516,0.05987603,0.068559659,0.05987603,0.062244837,0.05994153,0.05987603,0.100177101,0.05987603,0.05987603,0.05987603,0.05987603,0.061565831,0.05987603,0.05987603,0.05987603,0.059986108,0.062415178,0.12295113,0.05987603,0.05987603,0.05987603,0.059911283,0.063118058,0.062656207,0.05987603,0.060191474,0.060649885
"1099",186002541,"Billings, MT, United States (BIL-Logan Intl.)",712,45.75524,-108.8552,"North America",0.0636191,0.0636191,0.06408615,0.0636191,0.0636191,0.064356163,0.0636191,0.0645532,0.0636191,0.0636191,0.0636191,0.0636191,0.0636191,0.06546912,0.0636191,0.0636191,0.0636191,0.0636191,0.0636191,0.0636191,0.0636191,0.0636191,0.0636191,0.0636191,0.0636191,0.0636191,0.0636191,0.0636191,0.0636191,0.064163956,0.0636191
"1100",186002758,"Bangkok, Thailand (BKK-Suvarnabhumi Intl.)",712,13.71,100.6265,"Asia",0.06757744,0.058061917,0.062811339,0.057381315,0.057379111,0.073740829,0.057379055,0.057577713,0.057379055,0.057379055,0.06459404,0.062761546,0.059325171,0.061727184,0.058360324,0.068267599,0.057379055,0.057379055,0.08722255,0.058600636,0.064078937,0.065342569,0.058286686,0.059395897,0.06207713,0.063514013,0.063193178,0.062857791,0.057379055,0.062100397,0.058415161
"1101",186004494,"Christchurch, New Zealand (CHC-Christchurch Intl.)",712,-43.48896,172.5386,"Australia",0.065101574,0.062770361,0.06360469,0.062770361,0.066355885,0.090857572,0.062770361,0.06555146,0.062770361,0.06332658,0.067075465,0.062770361,0.063643602,0.06304847,0.06304847,0.066355885,0.062770361,0.062770361,0.066912105,0.062770361,0.062770361,0.06304847,0.062770361,0.062770361,0.062770361,0.062770361,0.062770361,0.062770361,0.062770361,0.062770361,0.066355885
"1102",186004711,"Chongqing, China (CKG-Jiangbei Intl.)",712,29.6245,106.5369,"Asia",0.064938032,0.064938032,0.065500667,0.064938032,0.064938032,0.069885329,0.064938032,0.064938032,0.064938032,0.06563483,0.064938032,0.064938032,0.065219349,0.067072152,0.065500667,0.064938032,0.064938032,0.064938032,0.067072152,0.064938032,0.064938032,0.065219349,0.064938032,0.064938032,0.064938032,0.064938032,0.064938032,0.064938032,0.064938032,0.064938032,0.064938032
"1103",186005269,"Cape Town, South Africa (CPT-Cape Town Intl.)",712,-34.06907,18.50614,"Africa",0.082855079,0.062137478,0.062250329,0.062137478,0.085113454,0.076148912,0.062137478,0.071805985,0.062137478,0.062175095,0.065046035,0.062137478,0.062287946,0.088248964,0.062325563,0.063771377,0.062137478,0.062137478,0.062291531,0.064387785,0.067176117,0.132024283,0.072033486,0.062137478,0.062137478,0.062137478,0.064994579,0.062137478,0.062137478,0.062137478,0.062137478
"1104",186005362,"Cartagena, Colombia (CTG-Rafael Nunez Intl.)",712,10.44571,-75.51658,"South America",0.17760026,0.061831237,0.061831237,0.061831237,0.061831237,0.067449558,0.061831237,0.061941187,0.061831237,0.061831237,0.067086105,0.061831237,0.061941187,0.061831237,0.061831237,0.062612695,0.061831237,0.061831237,0.061831237,0.061831237,0.061868619,0.082614061,0.061831237,0.061831237,0.061831237,0.066713694,0.063638236,0.063279915,0.06203998,0.061831237,0.061831237
"1105",186005796,"Washington, DC, United States (DCA-Ronald Reagan Washington National)",712,38.97303,-77.18024,"North America",0.072170411,0.052091081,0.052091081,0.052158544,0.052898113,0.071969622,0.052091081,0.079706211,0.052835614,0.052091081,0.062278515,0.055198954,0.05553101,0.071867006,0.057960867,0.056215286,0.052091081,0.052091081,0.064740837,0.052091081,0.076337924,0.060914399,0.052091081,0.053596612,0.052204949,0.052140722,0.05337702,0.052252381,0.052091081,0.062032494,0.052833038
"1106",186005827,"Delhi, India (DEL-Indira Gandhi Intl.)",712,28.5717,77.14153,"Asia",0.062969126,0.062920278,0.063017974,0.062920278,0.062920278,0.069704188,0.062920278,0.063168765,0.062920278,0.062920278,0.068547259,0.062920278,0.062920278,0.062969126,0.06340876,0.062920278,0.062920278,0.062920278,0.064290088,0.062920278,0.064290088,0.064290088,0.062920278,0.062920278,0.062920278,0.064290088,0.064290088,0.062920278,0.062920278,0.063287118,0.062920278
"1107",186005982,"Dakar, Senegal (DKR-Leopold Sedar Senghor Intl.)",712,14.74561,-17.49035,"Africa",0.079690506,0.065093188,0.065093188,0.067618438,0.065093188,0.07391194,0.065093188,0.065788067,0.065093188,0.065093188,0.068352911,0.065093188,0.068352911,0.065093188,0.065093188,0.065093188,0.065093188,0.065093188,0.065093188,0.065093188,0.065093188,0.080588055,0.065093188,0.065093188,0.065093188,0.065093188,0.065093188,0.065093188,0.065093188,0.065093188,0.065093188
"1108",186006137,"Marigot, Dominica (DOM-Melville Hall)",712,15.41539,-61.36781,"South America",0.0799855,0.062319042,0.064970155,0.062319042,0.065179022,0.067387092,0.062319042,0.074626635,0.062319042,0.063644599,0.100471472,0.066073945,0.062319042,0.067161101,0.06298182,0.070764844,0.062319042,0.062319042,0.071995471,0.06298182,0.066481494,0.143044397,0.062319042,0.062319042,0.062319042,0.062319042,0.085551578,0.065557429,0.062319042,0.067525336,0.062319042
"1109",186006788,"Yerevan, Armenia (EVN-Zvartnots Intl.)",712,40.16159,44.40191,"Europe",0.067311305,0.06460478,0.06460478,0.06460478,0.06460478,0.074302044,0.06460478,0.067301796,0.06460478,0.067301796,0.06460478,0.06460478,0.070008321,0.070008321,0.06533068,0.067301796,0.06460478,0.06460478,0.070008321,0.06460478,0.067439318,0.06460478,0.06460478,0.06460478,0.06460478,0.06460478,0.06460478,0.06460478,0.06460478,0.06460478,0.06460478
"1110",186007253,"Flagstaff, AZ, United States (FLG-Flagstaff Pulliam Field)",712,35.13929,-111.6741,"North America",0.05657256,0.05657256,0.05687391,0.058254689,0.084918429,0.06034676,0.05657256,0.105731597,0.05683722,0.05657256,0.05657256,0.05657256,0.057989728,0.086000637,0.057790722,0.063956223,0.05657256,0.05657256,0.07573028,0.05657256,0.058539334,0.05657256,0.05657256,0.05657256,0.056578012,0.05657256,0.077032526,0.05657256,0.0568173,0.056751752,0.057518547
