"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Entertainment_Aquarium","Entertainment_Casino","Entertainment_Entertainment","Entertainment_Family_Friendly","Entertainment_Jazz","Entertainment_Live_Music","Entertainment_Musicals","Entertainment_Nightclubs","Entertainment_Nightlife","Entertainment_Opera","Entertainment_Theater","Entertainment_Themepark","Entertainment_Tours","Entertainment_Waterparks","Entertainment_Zoo"
"302",192912,"Dyersburg, Tennessee, United States of America",557,36.03378,-89.3864,"North America",0.061968772,0.061968772,0.093948939,0.116620216,0.061968772,0.093948939,0.070690636,0.061968772,0.061968772,0.061968772,0.070690636,0.061968772,0.074726734,0.085227075,0.085227075
"303",193005,"Sulphur, Louisiana, United States of America",557,30.174,-93.43713,"North America",0.06529347,0.104075825,0.06529347,0.086609583,0.06529347,0.067674371,0.06529347,0.06529347,0.06529347,0.06529347,0.066703108,0.06529347,0.06529347,0.06529347,0.06529347
"304",193098,"Jennings, Louisiana, United States of America",557,30.22723,-92.65879,"North America",0.062041621,0.084680466,0.062041621,0.077840173,0.070816653,0.070816653,0.062041621,0.062041621,0.070816653,0.066250345,0.092976235,0.062041621,0.093984313,0.062041621,0.070816653
"305",193811,"Beachwood, Ohio, United States of America",557,41.46986,-81.51473,"North America",0.059325595,0.063982991,0.072624865,0.125750954,0.059325595,0.067714029,0.059325595,0.068921464,0.067158132,0.059325595,0.070658592,0.063758685,0.085437999,0.063758685,0.063758685
"306",193966,"Boynton Beach, Florida, United States of America",557,26.5241,-80.1354,"North America",0.057166981,0.065988046,0.066837447,0.134799057,0.057166981,0.065931475,0.057166981,0.057166981,0.057166981,0.057166981,0.079039912,0.070398578,0.081423599,0.065988046,0.065988046
"307",194245,"Artesia, California, United States of America",557,33.86887,-118.0812,"North America",0.071250676,0.06190017,0.06190017,0.111806789,0.06190017,0.066569842,0.06190017,0.069222166,0.069222166,0.06190017,0.06190017,0.075007727,0.075256566,0.06190017,0.06687136
"308",194431,"Wall, South Dakota, United States of America",557,44.1263,-102.1931,"North America",0.062156169,0.067550538,0.062156169,0.103630177,0.062156169,0.062156169,0.062156169,0.063098321,0.063098321,0.062156169,0.062156169,0.062156169,0.084796156,0.062156169,0.062156169
"309",194679,"Buffalo Grove, Illinois, United States of America",557,42.17241,-87.95922,"North America",0.056442395,0.056442395,0.070526487,0.186747773,0.063027755,0.073173117,0.060913454,0.062574269,0.063027755,0.056442395,0.066587757,0.056442395,0.100809269,0.062116698,0.062116698
"310",194803,"Bal Harbour, Florida, United States of America",557,25.89352,-80.1251,"North America",0.059713365,0.059713365,0.068752531,0.092218213,0.059713365,0.078900662,0.059713365,0.069169218,0.077002341,0.059713365,0.063779363,0.059713365,0.094138505,0.059713365,0.064106603
"311",195144,"Brandon, Florida, United States of America",774,27.92538,-82.29599,"North America",0.070556707,0.071303456,0.066804087,0.121923781,0.061480374,0.069211841,0.061480374,0.076950033,0.075621541,0.061480374,0.079858128,0.070556707,0.08601367,0.065842985,0.065842985
"312",195330,"Battle Mountain, Nevada, United States of America",557,40.63927,-116.936,"North America",0.062192333,0.081504107,0.080466548,0.077145616,0.062192333,0.075181323,0.062192333,0.075181323,0.070970902,0.062192333,0.079243662,0.070970902,0.091888069,0.062192333,0.066254673
"313",195764,"Altavista, Virginia, United States of America",557,37.14224,-79.23463,"North America",0.066046848,0.066046848,0.066046848,0.076162894,0.066046848,0.066046848,0.066046848,0.066046848,0.066046848,0.066046848,0.066046848,0.066046848,0.066046848,0.066046848,0.066046848
"314",195950,"Boca Raton, Florida, United States of America",557,26.37634,-80.15642,"North America",0.054541685,0.054884837,0.066886872,0.137652255,0.060542597,0.085399525,0.060542597,0.060754186,0.054898064,0.054541685,0.090892312,0.054541685,0.077245366,0.060542597,0.054541685
"315",196849,"Borger, Texas, United States of America",557,35.72013,-101.2459,"North America",0.066665505,0.066665505,0.066665505,0.068143702,0.066665505,0.066665505,0.066665505,0.066665505,0.066665505,0.066665505,0.066665505,0.066665505,0.066665505,0.066665505,0.066665505
"316",196880,"Bainbridge, Georgia, United States of America",557,30.87553,-84.61343,"North America",0.066022093,0.066022093,0.066022093,0.072715703,0.066022093,0.066022093,0.066022093,0.066022093,0.066022093,0.066022093,0.066022093,0.066022093,0.066022093,0.066022093,0.066022093
"317",197593,"Amite, Louisiana, United States of America",557,30.72189,-90.5127,"North America",0.06685308,0.06685308,0.06685308,0.078859862,0.06685308,0.06685308,0.06685308,0.06685308,0.06685308,0.06685308,0.06685308,0.06685308,0.06685308,0.06685308,0.06685308
"318",197624,"Vernon Hills, Illinois, United States of America",557,42.23375,-87.96045,"North America",0.061063771,0.061063771,0.070625356,0.096530445,0.065078693,0.079480553,0.069416744,0.061063771,0.061063771,0.061063771,0.079480553,0.061063771,0.092860556,0.066287305,0.066287305
"319",198864,"Barahona, Dominican Republic",557,18.14808,-71.12798,"South America",0.05967417,0.05967417,0.05967417,0.060649971,0.05967417,0.063901133,0.05967417,0.063901133,0.063901133,0.05967417,0.05967417,0.060649971,0.110558239,0.05967417,0.05967417
"320",199112,"Bairnsdale, Victoria, Australia",557,-37.83345,147.6226,"Australia",0.06502625,0.06502625,0.06502625,0.098770783,0.06502625,0.06502625,0.06502625,0.06502625,0.06502625,0.06502625,0.06502625,0.06502625,0.069856002,0.06502625,0.06502625
"321",199918,"Beverly, Massachusetts, United States of America",557,42.56709,-70.86149,"North America",0.074575752,0.057459698,0.062612144,0.113470814,0.057459698,0.072422138,0.057459698,0.057459698,0.057459698,0.057459698,0.065274883,0.057459698,0.083454798,0.057459698,0.057459698
"322",200259,"Blaine, Washington, United States of America",557,48.94085,-122.7575,"North America",0.061517403,0.079320889,0.061568439,0.080502034,0.061674581,0.062533901,0.061517403,0.073117975,0.061517403,0.061517403,0.061638708,0.061517403,0.066652191,0.061517403,0.061517403
"323",200383,"Runnemede, New Jersey, United States of America",557,39.8516,-75.07373,"North America",0.069990111,0.065467802,0.065467802,0.091736082,0.065467802,0.065467802,0.065467802,0.065467802,0.065467802,0.065467802,0.065467802,0.065467802,0.065467802,0.065467802,0.065467802
"324",200414,"Arden Hills, Minnesota, United States of America",557,45.06909,-93.16869,"North America",0.065170943,0.065170943,0.065170943,0.065170943,0.065170943,0.065170943,0.065170943,0.065170943,0.065170943,0.065170943,0.065170943,0.065170943,0.066744507,0.065170943,0.065170943
"325",200693,"Buffalo, Wyoming, United States of America",557,44.34811,-106.6991,"North America",0.064959512,0.064959512,0.064959512,0.087420379,0.064959512,0.064959512,0.064959512,0.064977064,0.064959512,0.064959512,0.064959512,0.064959512,0.066137785,0.064959512,0.064959512
"326",201437,"Cupertino, California, United States of America",557,37.31739,-122.0469,"North America",0.060905553,0.060905553,0.099963974,0.093436267,0.060905553,0.075834563,0.060905553,0.066193105,0.060905553,0.060905553,0.086797481,0.068158258,0.079579065,0.060905553,0.060905553
"327",201623,"Carol Stream, Illinois, United States of America",557,41.91017,-88.12588,"North America",0.064006012,0.063694791,0.07342665,0.140544175,0.059827823,0.074819379,0.064217421,0.059827823,0.059827823,0.059827823,0.091532135,0.064006012,0.093508101,0.069037053,0.069037053
"328",201809,"Chanhassen, Minnesota, United States of America",557,44.85732,-93.55159,"North America",0.062135555,0.062135555,0.091652085,0.103171547,0.080817223,0.08100603,0.062135555,0.065009087,0.062135555,0.062135555,0.129079656,0.086440965,0.06305139,0.062135555,0.086440965
"329",201995,"Hawthorn, Victoria, Australia",557,-37.82493,145.0319,"Australia",0.06579719,0.06579719,0.06724899,0.06724899,0.06579719,0.073685193,0.06579719,0.06579719,0.06579719,0.06579719,0.06579719,0.06579719,0.06870079,0.06579719,0.06579719
"330",202212,"Cairo, Georgia, United States of America",557,30.85784,-84.21776,"North America",0.067040642,0.067040642,0.067040642,0.067040642,0.067040642,0.067040642,0.067040642,0.067040642,0.067040642,0.067040642,0.067040642,0.067040642,0.067040642,0.067040642,0.067040642
"331",202522,"Seal Beach, California, United States of America",557,33.75314,-118.0731,"North America",0.057167082,0.066285774,0.061613927,0.094333473,0.062855001,0.062855001,0.057167082,0.060663219,0.057167082,0.057167082,0.072964755,0.072398382,0.076192781,0.057167082,0.057167082
"332",202553,"Cockeysville, Maryland, United States of America",557,39.48379,-76.63445,"North America",0.062045845,0.062045845,0.068239187,0.095670701,0.062045845,0.063651345,0.062045845,0.064597631,0.062045845,0.062045845,0.065477591,0.066927457,0.088892108,0.062045845,0.062045845
"333",202615,"Concord, Massachusetts, United States of America",557,42.46173,-71.36558,"North America",0.05802875,0.05802875,0.071044948,0.127822215,0.05802875,0.071602184,0.05802875,0.05802875,0.05802875,0.05802875,0.0731376,0.05802875,0.105787163,0.062504001,0.05802875
"334",203421,"Cadillac, Michigan, United States of America",557,44.24888,-85.52235,"North America",0.059011307,0.060798594,0.060798594,0.099016507,0.077052742,0.087101561,0.079026311,0.0597633,0.0597633,0.059011307,0.082829859,0.059011307,0.078886192,0.059011307,0.059011307
"335",203452,"Clayton, New Mexico, United States of America",557,36.44453,-103.171,"North America",0.067463056,0.069377414,0.064975254,0.094721828,0.060917825,0.071520486,0.060917825,0.060917825,0.064975254,0.067463056,0.060917825,0.060917825,0.091866989,0.060917825,0.067463056
"336",204816,"Salem, New Hampshire, United States of America",557,42.80185,-71.22688,"North America",0.063174496,0.063174496,0.063449142,0.115039307,0.063174496,0.063174496,0.063174496,0.063174496,0.063174496,0.063174496,0.063174496,0.063594324,0.065021318,0.063174496,0.063174496
"337",204971,"Cambridge, Maryland, United States of America",557,38.50895,-76.10942,"North America",0.062943914,0.062943914,0.062943914,0.097643722,0.062943914,0.062943914,0.062943914,0.065419176,0.062943914,0.062943914,0.062943914,0.062943914,0.113045326,0.062943914,0.062943914
"338",205188,"Chandler, Arizona, United States of America",557,33.26376,-111.8798,"North America",0.057832633,0.149784273,0.081925448,0.117351172,0.074283717,0.083850001,0.080326456,0.066039971,0.060475089,0.057832633,0.084532406,0.062492952,0.072927615,0.057832633,0.057832633
"339",205560,"Concordville, Glen Mills, Pennsylvania, United States of America",557,39.88451,-75.52946,"North America",0.063978396,0.063978396,0.064660833,0.098905374,0.063978396,0.063978396,0.063978396,0.072934579,0.063978396,0.063978396,0.063978396,0.063978396,0.063978396,0.063978396,0.063978396
"340",205839,"San Clemente, California, United States of America",557,33.43977,-117.6046,"North America",0.058410848,0.058410848,0.059918638,0.100493816,0.058410848,0.058961119,0.058410848,0.058410848,0.085162012,0.058410848,0.058410848,0.062959216,0.069915783,0.058410848,0.058410848
"341",206397,"Castroville, Texas, United States of America",557,29.36922,-98.89088,"North America",0.060203982,0.060203982,0.060203982,0.124516036,0.060203982,0.060203982,0.060203982,0.060203982,0.060203982,0.060203982,0.060203982,0.060203982,0.07131856,0.060203982,0.060203982
"342",206583,"Compton, California, United States of America",557,33.88794,-118.2251,"North America",0.061772136,0.40677538,0.057258917,0.130150128,0.057258917,0.057258917,0.057258917,0.062382108,0.057258917,0.057258917,0.06313075,0.061772136,0.097779524,0.061772136,0.061772136
"343",206676,"Sandy, Utah, United States of America",557,40.57285,-111.843,"North America",0.059262978,0.058514711,0.068636207,0.12709157,0.058514711,0.067514917,0.058514711,0.059191004,0.059191004,0.058514711,0.068422909,0.058514711,0.082122644,0.058514711,0.058514711
"344",207606,"Sauk Centre, Minnesota, United States of America",557,45.71896,-94.98953,"North America",0.066907229,0.066907229,0.066907229,0.069793648,0.066907229,0.066907229,0.066907229,0.066907229,0.066907229,0.066907229,0.066907229,0.066907229,0.066907229,0.066907229,0.066907229
"345",207637,"Sauk City, Wisconsin, United States of America",557,43.2591,-89.79315,"North America",0.066239141,0.066239141,0.066239141,0.091542999,0.066239141,0.066239141,0.066239141,0.066239141,0.066239141,0.066239141,0.066239141,0.066239141,0.070652101,0.066239141,0.066239141
"346",207947,"Coventry, England, United Kingdom",557,52.42225,-1.497423,"Europe",0.060681767,0.060681767,0.061928122,0.096346422,0.060681767,0.078982388,0.060681767,0.06832712,0.060681767,0.060681767,0.073429146,0.060681767,0.067981319,0.060681767,0.060681767
"347",208133,"Schiller Park, Illinois, United States of America",557,41.95794,-87.86935,"North America",0.05668114,0.054162176,0.065809727,0.127610562,0.070901134,0.098988454,0.060729494,0.063994895,0.067411305,0.052858978,0.081960369,0.052858978,0.071542211,0.058488587,0.062310748
"348",208536,"Kingsland, Georgia, United States of America",557,30.81319,-81.72533,"North America",0.082745943,0.060099538,0.06576114,0.100947239,0.060099538,0.077084342,0.060099538,0.060099538,0.060099538,0.060099538,0.077084342,0.066368304,0.096190986,0.060099538,0.077084342
"349",208722,"Blasdell, New York, United States of America",557,42.78923,-78.82969,"North America",0.066549247,0.066549247,0.066549247,0.066549247,0.066549247,0.066549247,0.066549247,0.066556582,0.066556582,0.066549247,0.066549247,0.066549247,0.066549247,0.066549247,0.066549247
"350",209032,"South Burlington, Vermont, United States of America",557,44.44792,-73.17109,"North America",0.054633936,0.054633936,0.059435938,0.098965045,0.054633936,0.072469057,0.054633936,0.060086925,0.055311386,0.054633936,0.078189916,0.054633936,0.085691187,0.054633936,0.054633936
"351",209931,"Boardman, Ohio, United States of America",557,41.02133,-80.67103,"North America",0.065849802,0.065849802,0.065849802,0.078978486,0.065849802,0.065849802,0.065849802,0.065849802,0.065849802,0.065849802,0.065849802,0.065849802,0.065849802,0.065849802,0.065849802
"352",210334,"Bonham, Texas, United States of America",557,33.57352,-96.17656,"North America",0.066889959,0.066889959,0.066889959,0.066889959,0.066889959,0.066889959,0.066889959,0.066889959,0.066889959,0.066889959,0.066889959,0.066889959,0.068453436,0.066889959,0.066889959
"353",210582,"Cathedral City, California, United States of America",557,33.81263,-116.4669,"North America",0.053781851,0.056476391,0.057227874,0.18310011,0.053781851,0.066405646,0.053781851,0.087191768,0.053781851,0.053781851,0.064140009,0.057005232,0.058572042,0.053781851,0.054154527
"354",210985,"Spanish Fork, Utah, United States of America",557,40.11001,-111.6869,"North America",0.059993887,0.059993887,0.087591197,0.086760475,0.059993887,0.06616097,0.06616097,0.059993887,0.059993887,0.059993887,0.084681472,0.059993887,0.104712981,0.06616097,0.06616097
"355",212194,"Bellflower, California, United States of America",557,33.8882,-118.1278,"North America",0.06844529,0.063686227,0.068996255,0.073755317,0.063686227,0.063686227,0.063686227,0.073204352,0.073204352,0.063686227,0.063686227,0.078320446,0.089795499,0.073755317,0.06844529
"356",213000,"Benton, Kentucky, United States of America",557,36.86388,-88.34666,"North America",0.066444866,0.067932076,0.066444866,0.10852127,0.066444866,0.066444866,0.066444866,0.066444866,0.066444866,0.066444866,0.066444866,0.066444866,0.067932076,0.066444866,0.066444866
"357",213186,"The Dalles, Oregon, United States of America",557,45.5509,-121.2014,"North America",0.060905122,0.060905122,0.060905122,0.083387308,0.060905122,0.068331408,0.060905122,0.070049113,0.060905122,0.060905122,0.061098573,0.060905122,0.080893464,0.060905122,0.060905122
"358",213434,"Siesta Key, Florida, United States of America",557,27.25559,-82.54183,"North America",0.053547407,0.050036497,0.057598786,0.138626809,0.050036497,0.088951107,0.050036497,0.063172767,0.076695946,0.050036497,0.054441238,0.050533268,0.066159515,0.050036497,0.050036497
"359",213961,"Bethany, Oklahoma, United States of America",557,35.51398,-97.64481,"North America",0.066197566,0.066197566,0.066197566,0.098946532,0.066197566,0.066197566,0.066197566,0.066197566,0.066197566,0.066197566,0.066197566,0.066197566,0.066197566,0.066197566,0.066197566
"360",214643,"Smithfield, North Carolina, United States of America",557,35.49154,-78.34975,"North America",0.061914669,0.061914669,0.061914669,0.108569984,0.061914669,0.061914669,0.061914669,0.061914669,0.061914669,0.071208517,0.071981292,0.061914669,0.089224053,0.061914669,0.061914669
"361",214984,"Smyrna, Georgia, United States of America",557,33.86687,-84.51571,"North America",0.084003052,0.06083919,0.065221334,0.122510467,0.06083919,0.065757798,0.06083919,0.064292355,0.06083919,0.06083919,0.062231226,0.062222603,0.074382945,0.062271081,0.074187329
"362",215232,"Somers Point, New Jersey, United States of America",557,39.31799,-74.60252,"North America",0.06339626,0.079250692,0.065407686,0.123552947,0.059142748,0.085485988,0.059142748,0.059241779,0.059142748,0.059142748,0.063026422,0.059142748,0.089254337,0.059142748,0.073505
"363",215263,"Somerset, Massachusetts, United States of America",557,41.74812,-71.15576,"North America",0.065960104,0.065960104,0.065960104,0.071685948,0.065960104,0.065960104,0.065960104,0.065960104,0.065960104,0.065960104,0.065960104,0.065960104,0.065960104,0.065960104,0.065960104
"364",215852,"Clarion, Pennsylvania, United States of America",557,41.20227,-79.35746,"North America",0.060974345,0.060974345,0.060974345,0.095153896,0.060974345,0.060974345,0.060974345,0.060974345,0.060974345,0.060974345,0.061015113,0.065268795,0.103562394,0.065268795,0.069412209
